Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mj],Msin(i) Error Lower [Mj],Msin(i) Error Upper [Mj],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Impact Parameter,Impact Parameter Error Lower,Impact Parameter Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,ExoClock Priority,Transit Mid Time [days],ExoClock Ephemeris,Replaced Values,Transit,Transit Impact Parameter,Eclipse,Eclipse Impact Parameter,Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Eclipse Mid Time,Mass Flag,Planet Radius [Re],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Available Transits,Available Eclipses,Planet Semi-major Axis [m],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier,Dayside Emitting Temperature [K],Known,TIC,TFOPWG Disposition,Creation Date,Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,EB,VS,NASA PC,Star T Mag
WASP-182,1.08,-0.06,0.06,5638.0,-100.0,100.0,1.34,-0.03,0.03,4.22,-0.03,0.03,0.27,-0.11,0.11,[Fe/H],5.952,-2.684,2.684,G5,1.4,-1.0,1.0,30.0,-2.0,2.0,327.602,-4.474,4.598,3.02448,-0.0419391,0.0419391,,,TIC 369455629,Gaia DR2 6677909439240233472,13.006,11.97999954,10.519,,10.83100033,10.43099976,,,,,,11.4513,,11.917,10.409,10.463,10.434,8.425,311.673345,-41.8209828,37.7761966,-0.0557188,0.0557188,30.957,-0.0607527,0.0607527,-21.6496,-0.0436554,0.0436554,WASP-182b,0.85,-0.03,0.03,0.065185285,-0.001303975,0.001303975,,,,0.148,-0.011,0.011,19.0,-1.2,1.2,0.318,-0.058,0.058,3.3769848,2.4e-06,2.4e-06,0.0451,-0.0009,0.0009,8.3,-1.4,1.9,83.88,-0.33,0.33,0.775,-0.019,0.019,0.0,,,0.0,,,,,,,,,2458018.66,0.00067,0.00067,0.426,-0.017,0.017,2.5968,-0.036,0.036,,,,1.0,1.0,WASP-South,2019.0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,2019-10,0.0,Published Confirmed,0.0,0.0,False,False,2019.0,10.0,11.0,True,,False,False," Rp/Rs, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",medium,2458018.661,True,,TRUE,0.88487258,TRUE,0.88487258,6678.95342,1642.813416,3393.326589,6678.95342,1642.813416,3393.326589,1383.792675,1383.792675,1383.792675,2458020.349,False,9.527633621,,,,47.03860418,3.496112473,-3.496112473,913162.43,388795.85,350585.68,670.8638138,285.6327179,257.5612384,113,115,6746863969.0,2,17,34,6.0,41.0,84.0,Transit,2,17,34,0,0,0,2,1506.016321266114,True,,,,,,,,,,,,,,,,,,,,,,,,,
NGTS-11,0.86,-0.03,0.03,5050.0,-80.0,80.0,0.83,-0.01,0.01,4.5,-0.1,0.1,0.22,-0.08,0.08,[Fe/H],3.9,-1.6,1.6,K,1.1,-0.8,0.8,,,,190.422,-1.744,1.777,5.22313,-0.0481891,0.0481891,,,TIC 54002556,Gaia DR2 2453680078509741056,13.308,12.41100025,10.401,,10.85499954,10.31499958,,,,,,11.6235,,12.1895,10.266,10.331,10.268,8.524,23.5214497,-14.4191493,17.9456049,-0.0726262,0.0726262,11.1676,-0.09926,0.09926,14.0474,-0.0487977,0.0487977,NGTS-11b,0.817,-0.032,0.028,0.101,-0.0037,0.003,,,,0.344,-0.073,0.092,21.2,-4.1,4.6,0.78,-0.17,0.21,35.45533,0.00019,0.00019,0.201,-0.0022,0.0021,54.6,-7.5,8.6,89.16,-0.29,0.2,0.81,-0.1,0.13,0.13,-0.09,0.1,32.0,-76.0,53.0,,,,,,,2458390.704,0.0016,0.0016,1.023195956,,,3.59,-0.37,0.18,,,,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2020.0,<a refstr=GILL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..11G/abstract target=ref>Gill et al. 2020</a>,2020-07,0.0,Published Confirmed,0.0,0.0,False,False,2020.0,7.0,13.0,True,,False,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ",high,2458390.704,True,,TRUE,0.736204761,TRUE,0.845143027,13563.87346,2507.814681,8548.244098,13421.41964,3796.040773,5829.338091,483.2591202,503.9037812,470.3074106,2458410.921,False,9.157737257,,,,109.3329719,29.24021341,-23.20147368,12684.02,7828.87,2752.61,9.318440786,5.751556803,2.02223217,11,10,30069172011.0,5,64,128,813.0,6548.0,11011.0,Transit,5,64,128,0,0,0,1,502.8898547789099,True,,,,,,,,,,,,,,,,,,,,,,,,,
HIP94235,1.09,-0.01,0.02,5991.0,-50.0,50.0,1.08,-0.1,0.11,4.46,-0.05,0.05,0.0,,,[m/H],0.118,-0.016,0.018,G V,24.4,-1.0,1.0,2.24,-0.11,0.11,58.5146,-0.1258,0.1263,17.0609,-0.0365318,0.0365318,,HIP 94235,TIC 464646604,Gaia DR2 6632318361397624960,8.943,8.347000122,6.966,,7.201000214,6.881000042,,,,,,7.7582,,8.16034,6.841,6.823,6.836,6.728,287.7411441,-60.2726358,101.4100079,-0.0472182,0.0472182,11.5685,-0.0453452,0.0453452,-100.748,-0.0472424,0.0472424,HIP94235b,0.268,-0.025,0.029,0.0253,-0.00059,0.00075,,,,0.039266471,-0.015385661,0.025265205,150.0,,,,,,7.713057,2.1e-05,2.1e-05,0.0787,-0.00017,0.00056,15.7,-1.5,1.6,87.14,-0.17,0.16,0.641738458,,,0.32,-0.2,0.2,17.0,-92.0,67.0,,,,,,,2459037.87,0.0011,0.0011,0.065026887,,,2.47,-0.43,0.22,,,,1.0,0.0,Transiting Exoplanet Survey Satellite (TESS),2022.0,<a refstr=ZHOU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411975Z/abstract target=ref>Zhou et al. 2022</a>,2022-04,0.0,Published Confirmed,0.0,0.0,False,False,2022.0,4.0,11.0,True,,False,False," Transit Impact Parameter, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Planet Mass, ",high,2459037.87,True,,TRUE,0.642988689,TRUE,0.77572174,9364.179076,387.8710961,8588.436884,9484.690231,567.9019762,8348.886279,1069.139796,1180.087397,1074.392226,2459043.212,True,3.004006836,4.020290057,2.58677317,1.575257883,12.48,8.03,-4.89,298441.18,66304.27,54634.97,219.2527656,48.71108796,40.13812126,59,58,11773352424.0,5,27,50,59.0,218.0,426.0,Transit,5,27,50,0,0,0,1,1087.5877564946345,True,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-2025,1.2,-0.09,0.07,5977.0,-78.0,79.0,1.46,-0.04,0.04,4.19,-0.04,0.04,0.15,-0.1,0.11,[Fe/H],4.5,-1.5,2.3,,6.0,-0.3,0.3,13.2,-0.7,0.7,335.985,-2.4,2.434,2.94753,-0.02125,0.02125,,,TIC 394050135,Gaia DR2 2296342614570999552,12.477,11.60000038,10.071,,10.38000011,10.01000023,,,,,,10.9461,,11.3637,9.995,10.037,9.973,9.06,282.7952558,82.2454143,5.3130123,-0.0428445,0.0428445,2.7914,-0.0359011,0.0359011,-4.52064,-0.0452119,0.0452119,TOI-2025b,1.061,-0.031,0.033,0.07469,-0.00044,0.00052,,,,3.6,-0.33,0.33,341.0,-27.0,28.0,3.74,-0.46,0.51,8.8720982,7.7e-06,7.7e-06,0.0892,-0.0023,0.0018,13.12,-0.48,0.48,88.65,-0.92,0.9,0.19,-0.13,0.14,0.394,-0.038,0.035,91.8,-9.6,9.9,9.0,-31.0,33.0,,,,2459089.533,0.00025,0.00025,0.5578,-0.0065,0.0078,3.601,-0.02,0.024,,,,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2022.0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,2023-02,0.0,Published Confirmed,0.0,0.0,False,False,2023.0,2.0,14.0,True,,False,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ",low,2459089.533,True,"Star Rotational Velocity [km/s], Star Rotation Period [days], Projected Obliquity, ",TRUE,0.187343221,TRUE,0.430752943,13008.06372,937.9017956,11132.26013,27797.93097,2341.330145,23115.27068,1166.813219,1498.769138,988.415636,2459093.893,False,11.89272856,,,,1144.182264,104.8833742,-104.8833742,422578.09,38704.19,32430.9,310.4511747,28.43441612,23.82568155,140,140,13344130066.0,102,1330,2641,5.0,35.0,67.0,Eclipse,5,35,67,0,0,0,1,1184.998321704915,True,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-2018,0.57,-0.02,0.02,4174.0,-42.0,34.0,0.62,-0.01,0.01,4.62,-0.03,0.02,-0.58,-0.18,0.18,[Fe/H],,,,K V,2.0,,,23.5,-1.0,1.0,27.9956,-0.0213,0.0214,35.6909,-0.0270449,0.0270449,,HIP 74981,TIC 357501308,Gaia DR2 1272123859439770368,11.426,10.25,7.255,,7.843999863,7.104000092,15.7864,11.0416,13.3739,9.294231,10.0518,8.962,,9.71999,,,,,229.8374423,29.2078771,419.9165551,-0.0352528,0.0352528,-141.096,-0.0311435,0.0311435,395.502,-0.0357419,0.0357419,TOI-2018b,0.202,-0.006,0.006,0.0335,-0.001,0.001,,,,0.02895,-0.00661,0.00661,4.4,-1.0,1.0,,,,7.435583,2.2e-05,2.2e-05,0.060895079,,,21.12,-0.69,0.69,88.52,-0.22,0.22,0.546,-0.07,0.07,0.0,,,0.0,,,,,,,,,2458958.258,0.0013,0.0013,0.112096034,,,2.36,-0.09,0.09,,,,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2023.0,<a refstr=DAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230608179D/abstract target=ref>Dai et al. 2023</a>,2023-06,0.0,Published Confirmed,0.0,0.0,False,False,2023.0,6.0,11.0,True,,False,False," Planet Semi-major Axis, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",high,2458958.258,True,,TRUE,0.54548737,TRUE,0.54548737,8504.718619,387.5777312,7729.563156,8504.718619,387.5777312,7729.563156,642.2298542,642.2298542,642.2298542,2458961.976,False,2.264214108,,,,9.201132371,2.100845768,-2.100845768,37861.33,3480.74,3030.74,27.81520068,2.557160079,2.226563127,69,66,9109774080.0,6,34,66,304.0,1236.0,2086.0,Transit,6,34,66,0,0,0,1,652.6760388384874,True,,,,,,,,,,,,,,,,,,,,,,,,,
GJ486,0.32,-0.01,0.01,3340.0,-54.0,54.0,0.33,-0.01,0.01,,,,0.07,-0.16,0.16,[Fe/H],,,,M3.5 V,,,,130.1,-1.2,1.6,8.07426,-0.004095,0.004095,123.821,-0.0623236,0.0623236,,HIP 62452,TIC 390651552,Gaia DR2 3735000631158990976,2.615,11.39500046,6.666,,7.195000172,6.361999989,,,,,,8.8223,,10.094,,,,,191.981531,9.7494181,1108.4629,-0.1297026,0.1297026,-1008.6,-0.137905,0.137905,-459.8,-0.0791263,0.0791263,GJ486b,0.116,-0.006,0.006,0.036122641,,,,,,0.00887,-0.00038,0.00035,3.37,-0.08,0.078,7.0,-1.0,1.2,1.467119,3.1e-05,3.1e-05,0.01734,-0.00027,0.00026,11.29896236,,,88.4,-1.4,1.1,0.315485545,,,0.0,,,0.0,,,,,,,,,2458931.159,0.00042,0.00042,0.130484518,,,,,,,,,1.0,1.0,Calar Alto Observatory,2021.0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...371.1038T/abstract target=ref>Trifonov et al. 2021</a>,2021-03,0.0,Published Confirmed,203.0,0.0,False,False,2021.0,3.0,8.0,True,,False,False," a/Rs, Transit Impact Parameter, Rp/Rs, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",high,2458931.159,True,,TRUE,0.315485545,TRUE,0.315485545,3530.188859,136.4830809,3257.222697,3530.188859,136.4830809,3257.222697,702.6065401,702.6065401,702.6065401,2458931.893,False,1.300241765,,,,2.819137966,0.111239942,-0.120774795,55694.01,5490.56,5617.66,40.91615547,4.033694227,4.127069499,224,222,2594027078.0,2,8,15,53.0,221.0,379.0,Transit,2,8,15,0,0,0,2,714.0347841342556,True,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-561,0.81,-0.04,0.04,5372.0,-70.0,70.0,0.84,-0.01,0.01,4.5,-0.12,0.12,-0.4,-0.05,0.05,[Fe/H],11.0,-3.5,2.8,G9 V,2.0,,,,,,85.799,-0.4932,0.4988,11.6268,-0.0668703,0.0668703,,,TIC 377064495,Gaia DR2 3850421005290172416,10.965,10.24300003,8.504,,8.87899971,8.394000053,,,,,,9.5273,,10.0128,8.337,8.396,8.375,7.971,148.1851516,6.216103,124.6638566,-0.0898647,0.0898647,-108.432,-0.0883905,0.0883905,-61.5108,-0.0942989,0.0942989,TOI-561c,0.26,-0.004,0.004,0.0316,-0.0004,0.0004,,,,0.01696,-0.00214,0.00217,1.81,-0.22,0.23,1.2,-0.2,0.2,10.778829,2.5e-05,2.5e-05,0.0884,-0.0009,0.0009,22.43,-0.21,0.2,89.69,-0.31,0.21,0.12,-0.08,0.13,0.03,-0.021,0.035,291.0,-84.0,55.0,,,,,,,2459238.463,0.0012,0.0012,0.101171691,,,3.75,-0.08,0.05,,,,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2020.0,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,2022-04,0.0,Published Confirmed,0.0,0.0,False,False,2022.0,4.0,13.0,True,,False,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ",high,2459055.223,True,,TRUE,0.124741862,TRUE,0.117944835,13922.39885,433.2763735,13055.8461,13174.38801,409.3466096,12355.69479,802.0590977,791.10361,813.57953,2459243.926,False,2.91433499,,,,5.390369776,0.689687642,-0.68015279,93141.79,4614.51,5278.69,68.42753755,3.390095427,3.878041835,31,30,13224451770.0,2,12,22,188.0,983.0,1908.0,Transit,2,12,22,0,0,0,2,811.5027450562438,True,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-61,1.27,-0.06,0.06,6250.0,-150.0,150.0,1.39,-0.03,0.03,4.26,-0.01,0.01,-0.1,-0.12,0.12,[Fe/H],2.7,-0.6,0.1,,11.1,-0.7,0.7,,,,488.66,-5.436,5.558,2.01762,-0.0228479,0.0228479,,,TIC 13021029,Gaia DR2 2959177048983750016,12.829,12.48999977,11.034,,11.21899986,11.00800037,,,,,,11.7231,,12.0702,10.915,10.949,10.966,9.337,75.2996637,-26.0541438,3.2075751,-0.042276,0.042276,0.494681,-0.0286745,0.0286745,3.1692,-0.0425532,0.0425532,WASP-61b,1.21,-0.03,0.03,0.089455287,-0.000447151,0.000447151,,,,2.06,-0.16,0.16,227.0,-16.0,16.0,1.55,-0.13,0.12,3.85589659,5e-07,5e-07,0.0521,-0.0008,0.0008,8.091,-0.116,0.039,89.3,-0.7,0.4,0.1,-0.06,0.1,0.0,,,0.0,,,4.0,-18.4,17.1,,,,2456075.459,0.00019,0.00019,0.8,-0.008,0.008,3.9504,-0.0072,0.0072,,,,1.0,1.0,SuperWASP,2012.0,<a refstr=BROWN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract target=ref>Brown et al. 2017</a>,2017-01,0.0,Published Confirmed,0.0,0.0,False,False,2017.0,1.0,11.0,True,,False,False," Rp/Rs, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",medium,2457128.119,True,,TRUE,0.098847754,TRUE,0.098847754,14264.09692,1187.393114,11889.31069,14264.09692,1187.393114,11889.31069,1553.688384,1553.688384,1553.688384,2456077.386,False,13.56286668,,,,654.7265176,50.85254506,-50.85254506,1330737.94,100833.13,97338.53,977.6397937,74.07805658,71.51071411,146,145,7794049063.0,24,332,658,2.0,9.0,18.0,Eclipse,2,9,18,0,0,0,2,1582.0093084972702,True,,,,,,,,,,,,,,,,,,,,,,,,,
Gaia-2,1.0,-0.1,0.1,5720.0,-84.0,84.0,1.06,-0.03,0.03,,,,,,,,,,,,,,,,,,209.229,-1.121,1.134,4.75066,-0.0255673,0.0255673,,,TIC 147797743,Gaia-2,11.816,11.27999973,9.818,,10.12800026,9.741999626,14.9082,11.655,11.252,11.1022,11.4663,10.7447,,11.1968,9.716,9.769,9.704001,9.006,110.7353308,67.2526565,25.003903,-0.0350959,0.0350959,6.90662,-0.0296175,0.0296175,24.0311,-0.0355107,0.0355107,Gaia-2b,1.322,-0.013,0.013,0.128162519,,,,,,0.817,-0.047,0.047,107.1,-6.2,6.2,,,,3.6915224,3.9e-06,3.9e-06,0.0467,-0.0015,0.0015,9.473586481,,,85.21,-0.25,0.25,0.791081619,,,0.0,,,0.0,,,,,,,,,2458843.989,0.00019,0.00019,1.642563116,,,,,,,,,1.0,1.0,European Space Agency (ESA) Gaia Satellite,2022.0,<a refstr=PANAHI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510197P/abstract target=ref>Panahi et al. 2022</a>,2022-05,0.0,Published Confirmed,0.0,0.0,False,False,2022.0,5.0,8.0,True,,False,False," a/Rs, Transit Impact Parameter, Rp/Rs, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",low,2458843.989,True,,TRUE,0.791081619,TRUE,0.791081619,8660.309499,2359.202401,3941.904697,8660.309499,2359.202401,3941.904697,1314.086092,1314.086092,1314.086092,2458845.835,False,14.81827253,,,,259.6658082,14.93793511,-14.93793511,644735.24,77621.84,70095.17,473.6611229,57.02565273,51.49611015,140,140,6986220562.0,1,8,16,1.0,2.0,4.0,Eclipse,1,2,4,0,0,0,2,1335.4603548586012,True,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-2427,0.64,-0.02,0.02,4072.0,-121.0,121.0,0.65,-0.02,0.02,4.62,-0.03,0.03,,,,,,,,,,,,,,,28.5147,-0.0278,0.0278,35.0407,-0.0339887,0.0339887,,,TIC 142937186,Gaia DR2 5055663973297050624,11.688,10.28999996,7.225,,7.888999939,7.047999859,,,,,,9.0138,,9.81845,6.971,7.035,6.971,6.908,52.2917315,-31.3628665,156.0414932,-0.0438531,0.0438531,150.453,-0.041922,0.041922,41.3865,-0.0641258,0.0641258,TOI-2427b,0.161,-0.011,0.011,0.025453527,,,,,,0.019790553,-0.005789287,0.008180515,,,,,,,1.3060011,1.02e-05,1.02e-05,0.0202,-0.0002,0.0002,6.682537761,,,82.51942464,,,0.87,-0.02,0.02,0.0,,,0.0,,,,,,,,,2459169.62,0.0004,0.0004,0.064788202,,,,,,,,,1.0,0.0,Transiting Exoplanet Survey Satellite (TESS),2022.0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,2022-02,0.0,Published Confirmed,0.0,0.0,False,False,2022.0,2.0,7.0,True,,False,False," a/Rs, Inclination, Rp/Rs, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, Planet Mass, ",high,2459169.62,True,,TRUE,0.87,TRUE,0.87,2945.926861,281.814571,2382.297719,2945.926861,281.814571,2382.297719,1113.838078,1113.838078,1113.838078,2459170.273,True,1.804645898,4.912728415,2.03069855,1.437109743,6.29,2.6,-1.84,347669.28,50329.32,41404.4,255.4186763,36.97493289,30.41815211,426,425,3021876988.0,7,67,134,37.0,224.0,433.0,Transit,7,67,134,0,0,0,1,1131.9552072064416,True,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-139,0.69,-0.09,0.09,4570.0,-50.0,50.0,0.7,-0.06,0.06,4.71,-0.1,0.1,-0.238,-0.08,0.08,[m/H],,,,,,,,,,,42.4061,-0.0762,0.0764,23.5527,-0.042108,0.042108,,,TIC 62483237,Gaia DR2 6598814657249555328,11.671,10.39999962,7.773,,8.37100029,7.639999866,,,,,,9.3636,,10.0772,7.57,7.653,7.58,7.429,336.4024144,-34.9097131,40.1736294,-0.0761681,0.0761681,26.4302,-0.0712776,0.0712776,-30.255,-0.0796986,0.0796986,TOI-139b,0.219,-0.011,0.019,0.0321,-0.0016,0.0028,,,,0.029921806,-0.010225644,0.015574442,,,,,,,11.07085,2.4e-05,2.4e-05,0.107943391,,,33.159,-5.336,2.667,89.32,-0.65,0.45,0.395,-0.252,0.254,0.0,,,0.0,,,,,,,,,2458334.891,0.001,0.001,0.103362507,,,,,,,,,1.0,0.0,Transiting Exoplanet Survey Satellite (TESS),2023.0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,2023-01,0.0,Published Confirmed,0.0,0.0,False,False,2023.0,1.0,10.0,True,,False,False," Planet Semi-major Axis, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, Planet Mass, ",high,2458334.891,True,,TRUE,0.393529696,TRUE,0.393529696,8762.775417,320.798091,8121.179235,8762.775417,320.798091,8121.179235,561.17781,561.17781,561.17781,2458340.426,True,2.45476678,3.494155513,1.818724478,1.194112031,9.51,4.95,-3.25,22056.23,12242.96,3137.34,16.20382759,8.994411693,2.304877871,34,34,16148101410.0,10,67,129,1802.0,9203.0,15358.0,Transit,10,67,129,0,0,0,1,570.3056448580801,True,,,,,,,,,,,,,,,,,,,,,,,,,
